PROVIDER NPI,PROVIDER CCN,PROVIDER - ORG NAME,PROVIDER STATE,PROVIDER CITY,PROVIDER  ADDRESS,PROVIDER ZIP 5 CD,PROVIDER ZIP 4 CD,PROVIDER PHONE NUM,PROVIDER PHONE EXT,PROGRAM YEAR 2011,PROGRAM YEAR 2012,PROGRAM YEAR 2013,geo.provider,geo.updated_at,geo.data.types.0,geo.data.geometry.location.lat,geo.data.geometry.location.lng,general.hospital_type,general.hospital_owner,general.emergency_services,general.country_name,hcahps.survey_response_rate_percent,hcahps.number_of_completed_surveys,hcahps.percent_of_patients_who_reported_yes_they_would_definitely_recommend_the_hospital_
,"400102",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,,"Not Available",
,"400103",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,,"Not Available",
,"400104",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - Hospital District or Authority",true,,,"Not Available",
,"400105",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - State",true,,,"Not Available",
,"400106",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,,"Not Available",
,"400109",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,,"Not Available",
,"400110",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,,"Not Available",
,"400111",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,,"Not Available",
,"400112",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",false,,,"Not Available",
,"400113",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,,"Not Available",
,"400114",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,,"Not Available",
,"400115",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,,"Not Available",
,"400117",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,,"Not Available",
,"400118",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,,"Not Available",
,"400120",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,,"Not Available",
,"400121",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,,"Not Available",
,"400123",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,,"Not Available",
,"400124",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - State",true,,,"Not Available",
,"400125",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,,"Not Available",
,"400126",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,,"Not Available",
,"400127",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - Local",true,,,"Not Available",
,"400128",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,,"Not Available",
,"400130",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,,"Not Available",
,"410001",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Other",true,,"29","300 or more","68"
,"410011",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"31","300 or more","55"
,"41005F",,,,,,,,,,,,,,,,,"ACUTE CARE - VETERANS ADMINISTRATION","Government Federal",false,,,,
,"420002",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,"37","300 or more","63"
,"420004",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - State",true,,"26","300 or more","86"
,"420009",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"31","300 or more","66"
,"420026",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"35","300 or more","83"
,"420038",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - Hospital District or Authority",true,,"21","300 or more","57"
,"420043",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,"17","300 or more","55"
,"420066",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - Hospital District or Authority",true,,"21","Between 100 and 299","54"
,"420069",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - Hospital District or Authority",true,,"24","300 or more","71"
,"420070",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"25","300 or more","59"
,"420072",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"25","Between 100 and 299","80"
,"420073",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - Hospital District or Authority",true,,"30","300 or more","82"
,"420080",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Other",true,,"43","300 or more","70"
,"420089",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,"41","300 or more","81"
,"420101",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - Federal",true,,"40","300 or more","67"
,"420105",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,,"Not Available",
,"42011F",,,,,,,,,,,,,,,,,"ACUTE CARE - VETERANS ADMINISTRATION","Government Federal",false,,,,
,"42029F",,,,,,,,,,,,,,,,,"ACUTE CARE - VETERANS ADMINISTRATION","Government Federal",false,,,,
,"421300",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Government - Local",true,,,"Not Available",
,"421302",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Government - Local",true,,,"Not Available",
,"421303",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Voluntary non-profit - Private",true,,"34","Between 100 and 299","65"
,"421304",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Government - Local",true,,,"Not Available",
,"430005",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"36","300 or more","68"
,"430015",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Church",true,,"35","300 or more","58"
,"43002F",,,,,,,,,,,,,,,,,"ACUTE CARE - VETERANS ADMINISTRATION","Government Federal",false,,,,
,"43005F",,,,,,,,,,,,,,,,,"ACUTE CARE - VETERANS ADMINISTRATION","Government Federal",false,,,,
,"430089",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",false,,"66","300 or more","89"
,"430090",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",false,,"77","300 or more","91"
,"430092",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Physician",false,,"78","Between 100 and 299","90"
,"430096",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Physician",false,,"63","Between 100 and 299","90"
,"430097",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,,"Not Available",
,"431306",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Government - Local",true,,"42","Fewer than 100","77"
,"431310",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Voluntary non-profit - Private",true,,"41","Fewer than 100","91"
,"431316",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Government - Local",true,,,"Not Available",
,"431317",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Government - Local",true,,,"Not Available",
,"431318",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Government - Local",true,,,,
,"431320",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Voluntary non-profit - Private",true,,"40","Fewer than 100","74"
,"431321",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Voluntary non-profit - Private",true,,"41","Between 100 and 299","81"
,"431322",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Voluntary non-profit - Private",true,,,"Not Available",
,"431323",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Voluntary non-profit - Private",true,,"41","Fewer than 100","79"
,"431324",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Voluntary non-profit - Church",true,,"31","Fewer than 100","57"
,"431325",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Voluntary non-profit - Private",true,,"34","Between 100 and 299","69"
,"431326",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Voluntary non-profit - Private",true,,"43","Fewer than 100","76"
,"431331",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Voluntary non-profit - Private",true,,"35","Fewer than 100","86"
,"431332",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Voluntary non-profit - Private",true,,"45","Fewer than 100","99"
,"431333",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Voluntary non-profit - Private",true,,"47","Fewer than 100","85"
,"431336",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Voluntary non-profit - Private",true,,"33","Fewer than 100","64"
,"431337",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Government - Local",true,,"41","Fewer than 100","72"
,"431338",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Voluntary non-profit - Church",true,,"28","Fewer than 100","79"
,"440003",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,"32","300 or more","65"
,"440010",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Other",true,,"33","Between 100 and 299","71"
,"440016",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Church",true,,"29","Fewer than 100","74"
,"440030",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - Local",true,,"36","300 or more","71"
,"440031",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - Hospital District or Authority",true,,"34","300 or more","63"
,"440033",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Church",true,,"21","300 or more","53"
,"440034",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"45","300 or more","78"
,"440047",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Other",true,,"36","Fewer than 100","66"
,"440048",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"29","300 or more","79"
,"440056",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",false,,"32","300 or more","66"
,"440060",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - Local",true,,"36","Fewer than 100","84"
,"440061",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,"28","300 or more","63"
,"440064",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"30","Between 100 and 299","69"
,"440081",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Other",true,,"38","300 or more","78"
,"440091",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Church",true,,"41","300 or more","83"
,"440110",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Other",true,,"39","300 or more","69"
,"440111",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - Hospital District or Authority",true,,"29","300 or more","59"
,"440115",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - Hospital District or Authority",true,,"25","Fewer than 100","74"
,"440120",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,"35","300 or more","70"
,"440125",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"39","300 or more","76"
,"440130",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"28","300 or more","68"
,"440131",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Church",true,,"19","Between 100 and 299","59"
,"44013F",,,,,,,,,,,,,,,,,"ACUTE CARE - VETERANS ADMINISTRATION","Government Federal",false,,,,
,"440141",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Physician",true,,"32","Fewer than 100","70"
,"440147",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",false,,,"Not Available",
,"440151",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,"33","300 or more","60"
,"440152",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - Hospital District or Authority",true,,"20","300 or more","68"
,"440153",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Church",true,,"22","300 or more","58"
,"440162",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - State",false,,,"Not Available",
,"44016F",,,,,,,,,,,,,,,,,"ACUTE CARE - VETERANS ADMINISTRATION","Government Federal",false,,,,
,"440175",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,"33","300 or more","59"
,"440181",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - Hospital District or Authority",true,,"13","Fewer than 100","54"
,"440183",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,"39","300 or more","71"
,"440185",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,"33","300 or more","62"
,"44018F",,,,,,,,,,,,,,,,,"ACUTE CARE - VETERANS ADMINISTRATION","Government Federal",false,,,,
,"440218",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - Federal",false,,"54","300 or more","91"
,"440228",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,"40","300 or more","69"
,"440231",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",false,,,"Not Available",
,"441300",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Voluntary non-profit - Other",true,,,"Not Available",
,"441301",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Voluntary non-profit - Other",true,,"35","Fewer than 100","83"
,"441307",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Proprietary",true,,"35","Fewer than 100","77"
,"441308",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Proprietary",true,,,"Not Available",
,"441309",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Government - Hospital District or Authority",true,,,"Not Available",
,"441310",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Government - Local",true,,"36","Between 100 and 299","74"
,"441311",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Proprietary",true,,"21","Fewer than 100","78"
,"441312",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Proprietary",true,,,"Not Available",
,"441314",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Proprietary",true,,,"Not Available",
,"441315",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Voluntary non-profit - Other",true,,,"Not Available",
,"441316",,,,,,,,,,,,,,,,,"Critical Access Hospitals","Government - Hospital District or Authority",true,,"22","Fewer than 100","52"
,"450011",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Church",true,,"30","300 or more","77"
,"450021",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Church",true,,"26","300 or more","81"
,"450024",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - Hospital District or Authority",true,,"25","300 or more","76"
,"450028",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,"30","300 or more","73"
,"450032",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"24","300 or more","59"
,"450033",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,"31","300 or more","71"
,"450037",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"32","300 or more","80"
,"450040",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Church",true,,"26","300 or more","77"
,"450054",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"29","300 or more","74"
,"450056",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"26","300 or more","75"
,"450072",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"23","300 or more","62"
,"450092",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,"22","300 or more","61"
,"450099",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,"33","300 or more","59"
,"450102",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Other",true,,"34","300 or more","80"
,"450104",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Other",true,,"25","300 or more","74"
,"450119",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,"27","300 or more","69"
,"450143",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"29","Between 100 and 299","71"
,"450144",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - Hospital District or Authority",true,,"19","Between 100 and 299","65"
,"450176",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - Local",true,,"38","300 or more","75"
,"450177",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - Hospital District or Authority",true,,"20","Between 100 and 299","71"
,"450187",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Church",true,,"30","300 or more","69"
,"450188",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Other",true,,"27","Between 100 and 299","71"
,"450192",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"31","300 or more","69"
,"450193",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Church",true,,"27","300 or more","75"
,"450194",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"23","Between 100 and 299","65"
,"450196",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,"31","300 or more","60"
,"450200",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,"35","300 or more","72"
,"450209",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Church",true,,"33","300 or more","71"
,"450210",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"21","Between 100 and 299","54"
,"450211",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"31","300 or more","74"
,"450214",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,"20","Between 100 and 299","57"
,"450229",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"34","300 or more","77"
,"450231",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - Federal",true,,"36","300 or more","81"
,"450253",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"37","Between 100 and 299","86"
,"450293",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - Hospital District or Authority",true,,"26","Fewer than 100","72"
,"450296",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",false,,"23","300 or more","57"
,"450324",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,"37","300 or more","81"
,"450340",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,"31","300 or more","81"
,"450347",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - Hospital District or Authority",true,,"28","300 or more","69"
,"450352",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - Hospital District or Authority",true,,"21","Between 100 and 299","67"
,"450379",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,"26","Between 100 and 299","54"
,"450389",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"29","300 or more","64"
,"450395",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"27","300 or more","67"
,"450422",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"48","300 or more","86"
,"450460",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - Hospital District or Authority",true,,"29","Between 100 and 299","73"
,"450465",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - Hospital District or Authority",true,,"27","300 or more","73"
,"450475",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Other",true,,"28","300 or more","63"
,"450488",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",false,,,"Not Available",
,"450498",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - Local",true,,"40","Fewer than 100","68"
,"450539",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Church",false,,"23","300 or more","66"
,"450563",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"33","300 or more","80"
,"450580",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"23","Between 100 and 299","59"
,"450591",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - Hospital District or Authority",true,,"30","300 or more","68"
,"450605",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,"30","Between 100 and 299","64"
,"45060F",,,,,,,,,,,,,,,,,"ACUTE CARE - VETERANS ADMINISTRATION","Government Federal",false,,,,
,"450620",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Government - Hospital District or Authority",true,,"15","Between 100 and 299","34"
,"450638",,,,,,,,,,,,,,,,,"Acute Care Hospitals","Proprietary",true,,"31","300 or more","72"
,"45063F",,,,,,,,,,,,,,,,,"ACUTE CARE - VETERANS ADMINISTRATION","Government Federal",false,,,,
