PROVIDER NPI,PROVIDER CCN,PROVIDER STATE, PROVIDER CITY,PROVIDER  ADDRESS,PROVIDER ZIP 5 CD,PROVIDER ZIP 4 CD,PROVIDER PHONE NUM,PROVIDER PHONE EXT,PROGRAM YEAR 2011,PROGRAM YEAR 2012,geo.provider,geo.updated_at,geo.data.types.0,geo.data.geometry.location.lat,geo.data.geometry.location.lng,geo.data.formatted_address
1568435477,390256,"Pennsylvania",,"500 University Dr",17033,2360,8002431455,"","",2012,"DSTK",2013-03-03T17:05:36Z,"street_address",40.266742,-76.673863,"The Milton S Hershey Medical Center, 500 University Dr, Hershey, Pennsylvania 17033"
1063489342,390226,"Pennsylvania",,"800 Spruce St",19107,6130,2674142238,"","",2012,"DSTK",2013-03-03T17:05:36Z,"street_address",39.945729,-75.154759,"the pennsylvania hospital of the university of pennsylvania health sys, 800 Spruce St, Phila, Pennsylvania 19107"
1609984889,390042,"Pennsylvania",,"155 Wilson Avenue",15301,3368,7242233005,"","",2012,"DSTK",2013-03-03T17:05:36Z,"street_address",40.183214,-80.24750899999999,"The Washington Hospital, 155 Wilson Avenue, Washington, Pennsylvania 15301"
1609801976,390045,"Pennsylvania",,"777 Rural Ave",17701,3109,5703211000,"","",2012,"DSTK",2013-03-03T17:05:36Z,"street_address",41.248278,-77.007994,"The Williamsport Hospital, 777 Rural Ave, Williamsport, Pennsylvania 17701"
1215916002,390174,"Pennsylvania",,"111 S 11th St, 2210 Gibbon Building",19107,4824,2159552609,"","",2012,"DSTK",2013-03-03T17:05:37Z,"street_address",39.951712,-75.158305,"thomas jefferson university hospitals inc, 111 S 11th St, 2210 Gibbon Building, Philadelphia, Pennsylvania 19107"
1891899332,390122,"Pennsylvania",,"406 W Oak St",16354,1404,8148271851,"","",2012,"DSTK",2013-03-03T17:05:37Z,"street_address",41.633169,-79.676929,"Titusville Area Hospital, 406 W Oak St, Titusville, Pennsylvania 16354"
1851370910,390111,"Pennsylvania",,"3400 Spruce St",19104,4206,2674142238,"","",2012,"DSTK",2013-03-03T17:05:37Z,"street_address",39.950446,-75.192587,"Trustees of the University of Pennsylvania, 3400 Spruce St, Philadelphia, Pennsylvania 19104"
1871594127,390041,"Pennsylvania",,"500 W Berkeley St",15401,5514,7244305978,"","",2012,"DSTK",2013-03-03T17:05:38Z,"street_address",39.89535,-79.728009,"Uniontown Hospital, 500 W Berkeley St, Uniontown, Pennsylvania 15401"
1295724193,390117,"Pennsylvania",,"10455 Lincoln Hwy",15537,7046,8146236161,3533,2011,"","DSTK",2013-03-03T17:05:38Z,"street_address",40.025041,-78.45520500000001,"upmc bedford memorial, 10455 Lincoln Hwy, Everett, Pennsylvania 15537"
1225048838,390178,"Pennsylvania",,"110 N Main St",16125,1726,4124325500,"",2011,"","DSTK",2013-03-03T17:05:38Z,"street_address",41.410416,-80.36927799999999,"UPMC Horizon, 110 N Main St, Greenville, Pennsylvania 16125"
1194734798,390002,"Pennsylvania",,"1500 5th Ave",15132,2422,4124325500,"",2011,"","DSTK",2013-03-03T17:05:38Z,"street_address",40.350187,-79.870846,"UPMC McKeesport, 1500 5th Ave, McKeesport, Pennsylvania 15132"
1881695146,390028,"Pennsylvania",,"1400 Locust St",15219,5114,4122327509,"",2011,"","DSTK",2013-03-03T17:05:38Z,"street_address",40.437156,-79.99396,"UPMC Mercy, 1400 Locust St, Pittsburgh, Pennsylvania 15219"
1619069440,390091,"Pennsylvania",,"100 Fairfield Dr",16346,2130,8146767600,"",2011,"","DSTK",2013-03-03T17:05:38Z,"street_address",41.380265,-79.70041500000001,"UPMC Northwest, 100 Fairfield Dr, Seneca, Pennsylvania 16346"
1225047699,390107,"Pennsylvania",,"9100 Babcock Blvd",15237,5815,4124325500,"",2011,"","DSTK",2013-03-03T17:05:38Z,"street_address",40.505292,-79.98986600000001,"UPMC Passavant, 9100 Babcock Blvd, Pittsburgh, Pennsylvania 15237"
1821007881,390164,"Pennsylvania",,"200 Lothrop St",15213,2536,4124325500,"",2011,"","DSTK",2013-03-03T17:05:38Z,"street_address",40.441372,-79.959851,"UPMC Presbyterian Shadyside, 200 Lothrop St, Pittsburgh, Pennsylvania 15213"
1790795359,390102,"Pennsylvania",,"815 Freeport Rd",15215,3301,4124325500,"",2011,"","DSTK",2013-03-03T17:05:38Z,"street_address",40.491185,-79.908371,"UPMC St Margaret, 815 Freeport Rd, Pittsburgh, Pennsylvania 15215"
1124026182,390125,"Pennsylvania",,"601 Park St",18431,1445,5702538100,"","",2012,"DSTK",2013-03-03T17:05:38Z,"street_address",41.579119,-75.276518,"Wayne Memorial Hospital, 601 Park St, Honesdale, Pennsylvania 18431"
1821091059,390138,"Pennsylvania",,"501 E Main St",17268,2353,7177654000,7913,"",2012,"DSTK",2013-03-03T17:05:38Z,"street_address",39.755092,-77.576646,"WAYNESBORO HOSPITAL, 501 E Main St, Waynesboro, Pennsylvania 17268"
1194744805,390090,"Pennsylvania",,"320 E North Ave",15212,4756,4123593131,"","",2012,"DSTK",2013-03-03T17:05:38Z,"street_address",40.455272,-80.00762899999999,"West Penn Allegheny Health System Inc , 320 E North Ave, Pittsburgh, Pennsylvania 15212"
1285667493,390050,"Pennsylvania",,"320 E North Ave",15212,4756,4123593131,"","",2012,"DSTK",2013-03-03T17:05:39Z,"street_address",40.455272,-80.00762899999999,"West Penn Allegheny Health System Inc , 320 E North Ave, Pittsburgh, Pennsylvania 15212"
1255585303,390137,"Pennsylvania",,"575 N River St",18764,999,5705527400,"",2011,"","DSTK",2013-03-03T17:05:39Z,"street_address",41.278959,-75.856121,"Wilkes Barre Hospital Company LLC, 575 N River St, Wilkes Barre, Pennsylvania 18764"
1275620536,390112,"Pennsylvania",,"600 Somerset Ave",15963,1331,8144673000,"",2011,2012,"DSTK",2013-03-03T17:05:39Z,"street_address",40.243795,-78.840144,"Windber Hospital, Inc , 600 Somerset Ave, Windber, Pennsylvania 15963"
1043585524,390101,"Pennsylvania",,"325 S Belmont St",17403,2608,7178438623,"","",2012,"DSTK",2013-03-03T17:05:39Z,"street_address",39.972038,-76.695154,"York Pennsylvania Hospital Company LLC, 325 S Belmont St, York, Pennsylvania 17403"
1386643294,410009,"Rhode Island",,"455 Toll Gate Rd",2886,2759,4017377010,35372,2011,2012,"DSTK",2013-03-03T17:05:39Z,"locality",41.7,-71.41666669999999,
1457346413,410006,"Rhode Island",,"11 Friendship St",2840,2271,4014446966,"",2011,2012,"DSTK",2013-03-03T17:05:39Z,"locality",41.49,-71.3133333,
1588659528,410007,"Rhode Island",,"593 Eddy St",2903,4923,4014445291,"",2011,2012,"DSTK",2013-03-03T17:05:39Z,"administrative_area_level_1",41.6772,-71.51009999999999,
1649278250,410004,"Rhode Island",,"825 Chalkstone Ave",2908,4728,4014562000,"","",2012,"DSTK",2013-03-03T17:05:39Z,"locality",41.8238889,-71.41333330000001,
1952366106,410008,"Rhode Island",,"100 Kenyon Ave",2879,4216,4017288000,"","",2012,"DSTK",2013-03-03T17:05:39Z,"locality",41.4372222,-71.5019444,
1578581443,410005,"Rhode Island",,"200 High Service Ave",2904,5113,4014563000,"","",2012,"DSTK",2013-03-03T17:05:41Z,"locality",41.8238889,-71.41333330000001,
1487649430,410012,"Rhode Island",,"164 Summit Ave, Gilstein Suite/Baxt Bldg 1st Floor",2906,2853,4017934612,"",2011,2012,"DSTK",2013-03-03T17:05:41Z,"locality",41.8238889,-71.41333330000001,
1033188651,410013,"Rhode Island",,"25 Wells St",2891,2922,4015966000,"","",2012,"DSTK",2013-03-03T17:05:41Z,"locality",41.3775,-71.82777780000001,
1447233788,410010,"Rhode Island",,"101 Dudley St",2905,2401,4012741122,2140,2011,2012,"DSTK",2013-03-03T17:05:41Z,"locality",41.8238889,-71.41333330000001,
1063449361,421301,"South Carolina",,"901 W Greenwood St",29620,5678,8643665011,"",2011,"","DSTK",2013-03-03T17:05:41Z,"street_address",34.173386,-82.374067,"ABBEVILLE COUNTY MEMORIAL HOSPITAL, 901 W Greenwood St, Abbeville, South Carolina 29620"
1417919531,420027,"South Carolina",,"800 N Fant St",29621,5708,8645121000,"","",2012,"DSTK",2013-03-03T17:05:41Z,"street_address",34.505141,-82.64582799999999,"AnMed Health, 800 N Fant St, Anderson, South Carolina 29621"
1912139643,420015,"South Carolina",,"200 Fleetwood Dr",29640,2022,8644427557,"","",2012,"DSTK",2013-03-03T17:05:41Z,"street_address",34.838912,-82.607946,"Baptist Easley Hospital, 200 Fleetwood Dr, Easley, South Carolina 29640"
1265437297,420016,"South Carolina",,"811 Reynolds Road",29812,1573,8035414161,"",2011,"","DSTK",2013-03-03T17:05:41Z,"street_address",33.24769,-81.362971,"Barnwell County Hospital, 811 Reynolds Road, Barnwell, South Carolina 29812"
1366436073,420067,"South Carolina",,"955 Ribaut Rd",29902,5441,8435225200,"",2011,"","DSTK",2013-03-03T17:05:41Z,"street_address",32.438943,-80.685745,"Beaufort County Memorial Hospital, 955 Ribaut Rd, Beaufort, South Carolina 29902"
1851361778,420065,"South Carolina",,"2095 Henry Tecklenburg Dr",29414,5733,8434021006,"","",2012,"DSTK",2013-03-03T17:05:41Z,"street_address",32.810094,-80.04518400000001,"Bon Secours St  Francis Xavier Hospital Inc , 2095 Henry Tecklenburg Dr, Charleston, South Carolina 29414"
1366481632,420019,"South Carolina",,"1 Medical Park Dr",29706,9769,8035819400,"","",2012,"DSTK",2013-03-03T17:05:42Z,"street_address",34.832308,-81.24857799999999,"Chester HMA LLC, 1 Medical Park Dr, Chester, South Carolina 29706"
1891768842,420062,"South Carolina",,"711 Chesterfield Hwy",29520,7002,8433203304,"","",2012,"DSTK",2013-03-03T17:05:42Z,"street_address",34.696542,-79.88257900000001,"Chesterfield Marlboro, LP, 711 Chesterfield Hwy, Cheraw, South Carolina 29520"
1134172000,420049,"South Carolina",,"300 Singleton Ridge Rd",29526,9142,8433478037,"","",2012,"DSTK",2013-03-03T17:05:42Z,"street_address",33.787652,-79.00004800000001,"Conway Hospital Inc, 300 Singleton Ridge Rd, Conway, South Carolina 29526"
1982604021,420020,"South Carolina",,"606 Black River Rd",29442,3304,8435207848,"","",2012,"DSTK",2013-03-03T17:05:42Z,"street_address",33.373553,-79.282928,"Georgetown Memorial Hospital, 606 Black River Rd, Georgetown, South Carolina 29442"
1083668669,420085,"South Carolina",,"809 82nd Parkway",29572,4607,8436921000,"",2011,2012,"DSTK",2013-03-03T17:05:42Z,"street_address",33.772846,-78.771951,"Grand Strand Regional Medical Center LLC, 809 82nd Parkway, Myrlte Beach, South Carolina 29572"
1568532513,420102,"South Carolina",,"175 Patewood Drive",29615,3570,8774474636,"","",2012,"DSTK",2013-03-03T17:05:42Z,"street_address",34.855599,-82.32494199999999,"Greenville Hospital System, 175 Patewood Drive, Greenville, South Carolina 29615"
1598716060,420033,"South Carolina",,"830 S. Buncombe Road",29650,"",8647978000,"","",2012,"DSTK",2013-03-03T17:05:42Z,"street_address",34.939205,-82.256698,"Greenville Hospital System, 830 S  Buncombe Road, Greer, South Carolina 29650"
1174500458,420010,"South Carolina",,"1304 W Bobo Newsom Hwy",29550,4710,8433394120,"","",2012,"DSTK",2013-03-03T17:05:42Z,"street_address",34.46166,-79.99535299999999,"Hartsville HMA, LLC, 1304 W Bobo Newsom Hwy, Hartsville, South Carolina 29550"
1437122926,420036,"South Carolina",,"800 W Meeting St",29720,2202,8032861214,"","",2012,"DSTK",2013-03-03T17:05:42Z,"street_address",34.720276,-80.773663,"Lancaster Hospital Corporation, 800 W Meeting St, Lancaster, South Carolina 29720"
1154373843,420018,"South Carolina",,"7909 Parklane Road, Suite 400",29223,"",8034344253,"","",2012,"DSTK",2013-03-03T17:05:42Z,"street_address",34.068896,-80.95824399999999,"Palmetto Health, 7909 Parklane Road, Suite 400, Columbia, South Carolina 29223"
1205889458,420086,"South Carolina",,"7909 Parklane Road, Suite 400",29223,"",8034344253,"","",2012,"DSTK",2013-03-03T17:05:43Z,"street_address",34.068896,-80.95824399999999,"Palmetto Health, 7909 Parklane Road, Suite 400, Columbia, South Carolina 29223"
1831418862,420055,"South Carolina",,"2829 East Hwy 76",29574,0,8434312000,"","",2012,"DSTK",2013-03-03T17:05:43Z,"street_address",34.206282,-79.17362799999999,"QHG of South Carolina Inc, 2829 East Hwy 76, Mullins, South Carolina 29574"
1962472860,420087,"South Carolina",,"316 Calhoun St",29401,1113,8437242901,"","",2012,"DSTK",2013-03-03T17:05:43Z,"street_address",32.789391,-79.92803000000001,"Roper Hospital, Inc, 316 Calhoun St, Charleston, South Carolina 29401"
1255645644,420104,"South Carolina",,"3500 Highway 17 N",29466,9123,8437242954,"","",2012,"DSTK",2013-03-03T17:05:43Z,"street_address",32.854042,-79.76639,"Roper St  Francis Mount Pleasant Hospital, 3500 Highway 17 N, MT Pleasant, South Carolina 29466"
1609807122,420007,"South Carolina",,"101 E Wood St",29303,3040,8645604540,"","",2012,"DSTK",2013-03-03T17:05:44Z,"street_address",34.96734,-81.93449,"SPARTANBURG REGIONAL MED CTR, 101 E Wood St, Spartanburg, South Carolina 29303"
1730123175,420023,"South Carolina",,"1 Saint Francis Dr",29601,3955,8642824915,"",2011,"","DSTK",2013-03-03T17:05:44Z,"street_address",34.837772,-82.402599,"St  Francis Hospital, Inc , 1 Saint Francis Dr, Greenville, South Carolina 29601"
1457309247,420068,"South Carolina",,"3000 St. Matthews Road",29118,1442,8033954458,"","",2012,"DSTK",2013-03-03T17:05:44Z,"locality",33.554552,-80.826224,"The Regional Medical Center of Orangeburg and Calhoun Counties, 3000 St  Matthews Road, Orangeburg, South Carolina 29118"
1366496937,420079,"South Carolina",,"9330 Medical Plaza Dr",29406,9104,8437977000,"",2011,2012,"DSTK",2013-03-03T17:05:44Z,"street_address",32.976695,-80.070273,"Trident Medical Center LLC, 9330 Medical Plaza Dr, Charleston, South Carolina 29406"
1982800397,420103,"South Carolina",,"250 Westmoreland Rd",29651,9013,8645306000,"","",2012,"DSTK",2013-03-03T17:05:44Z,"street_address",34.952434,-82.232131,"VILLAGE HOSPITAL, 250 Westmoreland Rd, Greer, South Carolina 29651"
1972503910,420098,"South Carolina",,"4070 Highway 17",29576,5033,8436521000,"","",2012,"DSTK",2013-03-03T17:05:44Z,"street_address",33.55572,-79.04430499999999,"Waccamaw Community Hospital, 4070 Highway 17, Murrells Inlet, South Carolina 29576"
1568598530,420039,"South Carolina",,"322 W South St",29379,2839,8643012000,"","",2012,"DSTK",2013-03-03T17:05:45Z,"street_address",34.714202,-81.615866,"WALLACE THOMSON HOSPITAL, 322 W South St, Union, South Carolina 29379"
1376597997,420030,"South Carolina",,"501 Robertson Blvd",29488,2787,8437822604,"",2011,2012,"DSTK",2013-03-03T17:05:45Z,"street_address",32.922132,-80.675353,"Walterboro Community Hospital, Inc , 501 Robertson Blvd, Walterboro, South Carolina 29488"
1679535132,430091,"South Dakota",,"216 Anamaria Drive",57701,7366,6057214900,"",2011,2012,"DSTK",2013-03-03T17:05:45Z,"street_address",44.046714,-103.221635,"Black Hills Surgical Hospital, LLP, 216 Anamaria Drive, Rapid City, South Dakota 57701"
1275515579,430008,"South Dakota",,"300 22nd Ave",57006,2480,6066969000,"","",2012,"DSTK",2013-03-03T17:05:45Z,"street_address",44.210152,-96.812422,"City of Brookings, 300 22nd Ave, Brookings, South Dakota 57006"
1245212877,431301,"South Dakota",,"1300 Oak Street, PO Box 100",57438,100,6055986262,1016,"",2012,"DSTK",2013-03-03T17:05:45Z,"locality",45.085504,-99.195418,"Faulkton Area Medical Center, 1300 Oak Street, PO Box 100, Faulkton, South Dakota 57438"
1154312429,431335,"South Dakota",,"172 4th St SE",57350,2510,6053536545,"","",2012,"DSTK",2013-03-03T17:05:45Z,"street_address",44.362037,-98.210786,"HURON REGIONAL MEDICAL CENTER INC, 172 4th St SE, Huron, South Dakota 57350"
1437122009,430077,"South Dakota",,"353 Fairmont Blvd",57701,7375,6057191000,"","",2012,"DSTK",2013-03-03T17:05:45Z,"street_address",44.055563,-103.213573,"RAPID CITY REGIONAL HOSPITAL INC, 353 Fairmont Blvd, Rapid City, South Dakota 57701"
1033183942,430048,"South Dakota",,"1440 N Main St",57783,1505,6056444000,"","",2012,"DSTK",2013-03-03T17:05:45Z,"street_address",44.485729,-103.857796,"REGIONAL HEALTH NETWORK INC, 1440 N Main St, Spearfish, South Dakota 57783"
1609823749,430094,"South Dakota",,"1316 N 10th St",57783,1530,6056423113,110,"",2012,"DSTK",2013-03-03T17:05:45Z,"street_address",44.490913,-103.852944,"Regional Health Physicians, Inc , 1316 N 10th St, Spearfish, South Dakota 57783"
1770693954,430012,"South Dakota",,"501 Summit St",57078,3855,6056688707,"","",2012,"DSTK",2013-03-03T17:05:45Z,"street_address",42.8748,-97.407415,"Sacred Heart Health Services, 501 Summit St, Yankton, South Dakota 57078"
1407819253,430093,"South Dakota",,"651 Cathedral Dr",57701,7368,6057195000,"","",2012,"DSTK",2013-03-03T17:05:46Z,"street_address",44.058098,-103.222933,"SAME DAY SURGERY CENTER LLC, 651 Cathedral Dr, Rapid City, South Dakota 57701"
1821017880,430027,"South Dakota",,"1305 W 18th St",57105,401,6053331000,"","",2012,"DSTK",2013-03-03T17:05:46Z,"street_address",43.536659,-96.726294,"Sanford Medical Center, 1305 W 18th St, Sioux Falls, South Dakota 57105"
1669567319,440068,"Tennessee",,"1114 W Madison Ave",37303,4150,4237451411,"","",2012,"DSTK",2013-03-03T17:05:46Z,"street_address",35.441795,-84.594279,"Athens Regional Medical Center LLC, 1114 W Madison Ave, Athens, Tennessee 37303"
1053382960,440174,"Tennessee",,"2545 N Washington Ave",38012,1610,7317724110,"","",2012,"DSTK",2013-03-03T17:05:46Z,"street_address",35.593987,-89.262159,"Brownsville Hospital Corporation, 2545 N Washington Ave, Brownsville, Tennessee 38012"
1114972007,440200,"Tennessee",,"520 W Main St, P.O. 640",37166,1138,6152155300,"","",2012,"DSTK",2013-03-03T17:05:46Z,"street_address",35.960654,-85.81098799999999,"Cannon County Hospital, LLC, 520 W Main St, P O  640, Smithville, Tennessee 37166"
1700983236,440148,"Tennessee",,"520 W Main St, P.O. 640",37166,1138,6152155300,"","",2012,"DSTK",2013-03-03T17:05:46Z,"street_address",35.960654,-85.81098799999999,"Cannon County Hospital, LLC, 520 W Main St, P O  640, Smithville, Tennessee 37166"
1871530832,440046,"Tennessee",,"111 Highway 70 E",37055,2080,6154460446,"",2011,2012,"DSTK",2013-03-03T17:05:46Z,"street_address",36.074812,-87.367003,"Central Tennessee Hospital Corporation, 111 Highway 70 E, Dickson, Tennessee 37055"
1639264575,440104,"Tennessee",,"975 E Third Street",37403,"",4237784780,"","",2012,"DSTK",2013-03-03T17:05:46Z,"street_address",35.0646,-85.308908,"Chattanooga Hamilton County Hospital Authority, 975 E Third Street, Chattanooga, Tennessee 37403"
1942205166,440057,"Tennessee",,"1850 Old Knoxville Rd",37879,3625,4235262374,"","",2012,"DSTK",2013-03-03T17:05:46Z,"street_address",36.448095,-83.584238,"Claiborne County Hospital Claiborne County Ambulance, 1850 Old Knoxville Rd, Tazewell, Tennessee 37879"
1013969179,440007,"Tennessee",,"1001 McArthur St",37355,"",9317283586,"",2011,2012,"DSTK",2013-03-03T17:05:46Z,"street_address",35.473734,-86.082629,"Coffee Medical Group LLC, 1001 McArthur St, Manchester, Tennessee 37355"
1871596403,440009,"Tennessee",,"421 S Main St",38555,5048,9314849511,"","",2012,"DSTK",2013-03-03T17:05:46Z,"street_address",35.943345,-85.02341199999999,"Cumberland Medical Center, Inc , 421 S Main St, Crossville, Tennessee 38555"
1104804566,440070,"Tennessee",,"969 Tennessee Ave S",38363,3700,7318473031,1291,2011,2012,"DSTK",2013-03-03T17:05:47Z,"street_address",35.649699,-88.126887,"Decatur County General Hospital, 969 Tennessee Ave S, Parsons, Tennessee 38363"
1437188216,440159,"Tennessee",,"3000 Getwell Rd",38118,2205,9013698501,"",2011,"","DSTK",2013-03-03T17:05:47Z,"street_address",35.064915,-89.933706,"DMC Memphis, Inc , 3000 Getwell Rd, Memphis, Tennessee 38118"
1043282338,440072,"Tennessee",,"400 E Tickle St",38024,3120,7312883606,"","",2012,"DSTK",2013-03-03T17:05:48Z,"street_address",36.047344,-89.37984,"Dyersburg Hospital Corporation, 400 E Tickle St, Dyersburg, Tennessee 38024"
1699754812,440109,"Tennessee",,"935 Wayne Road",38372,1937,7319268000,"","",2012,"DSTK",2013-03-03T17:05:48Z,"street_address",35.225822,-88.242357,"HARDIN COUNTY GENERAL HOSPITAL, 935 Wayne Road, Savannah, Tennessee 38372"
1720032345,440197,"Tennessee",,"391 Wallace Road",37211,4851,6157814000,"",2011,2012,"DSTK",2013-03-03T17:05:48Z,"street_address",36.053731,-86.70164699999999,"HCA Health Services of Tennessee, Inc , 391 Wallace Road, Nashville, Tennessee 37211"
1992776405,440227,"Tennessee",,"200 Stonecrest Blvd",37167,6810,6157682000,"",2011,2012,"DSTK",2013-03-03T17:05:48Z,"street_address",35.983491,-86.523245,"HCA Health Services of Tennessee, Inc , 200 Stonecrest Blvd, Smyrna, Tennessee 37167"
1023055126,440161,"Tennessee",,"2300 Patterson St",37203,1538,6153421000,"",2011,2012,"DSTK",2013-03-03T17:05:48Z,"street_address",36.157719,-86.797341,"HCA Health Services of Tennessee, Inc , 2300 Patterson St, Nashville, Tennessee 37203"
1982650024,440150,"Tennessee",,"5655 Frist Blvd.",37076,2053,6153163000,"",2011,2012,"DSTK",2013-03-03T17:05:48Z,"street_address",36.182028,-86.608198,"HCA Health Services of Tennessee, Inc , 5655 Frist Blvd , Hermitage, Tennessee 37076"
1538114434,440194,"Tennessee",,"355 New Shackle Island Rd",37075,2300,6153381000,"",2011,2012,"DSTK",2013-03-03T17:05:48Z,"street_address",36.302571,-86.63555100000001,"Hendersonville Hospital Corporation, 355 New Shackle Island Rd, Hendersonville, Tennessee 37075"
1497750244,440132,"Tennessee",,"301 Tyson Ave",38242,4544,7316421220,"","",2012,"DSTK",2013-03-03T17:05:48Z,"street_address",36.300494,-88.310085,"Henry County General Hospital, 301 Tyson Ave, Paris, Tennessee 38242"
